AtcoCode,NaptanCode,CommonName,StopType,Easting,Northing,LocalityCode,Longitude,Latitude,Indicator,Town,Street,Status,LocalityName
700000003480,,Ballycairn Road,BusCoachTramOnStreetPoint,312121,364978,N0000022,-6.2692502,54.5207754,,,,active,Lisburn
700000003481,,The Beeches,BusCoachTramOnStreetPoint,312306,365168,N0000022,-6.2663172,54.5224378,,,,active,Lisburn
700000003482,,Holybrook,BusCoachTramOnStreetPoint,312485,364925,N0000022,-6.2636417,54.5202226,,,,active,Lisburn
700000003483,,Maghaberry Primary School,BusCoachTramOnStreetPoint,317067,363193,N0000022,-6.1936131,54.5036275,,,,active,Lisburn
700000003484,,Maghaberry Road,BusCoachTramOnStreetPoint,317400,363383,N0000022,-6.1884048,54.5052627,,,,active,Lisburn
700000003485,,Antiques Shop,BusCoachTramOnStreetPoint,316249,367082,N0000022,-6.2047005,54.5387352,,,,active,Lisburn
700000003486,,Haddockstown Road,BusCoachTramOnStreetPoint,314034,367389,N0000022,-6.2387818,54.5419976,,,,active,Lisburn
700000003487,,The Beeches,BusCoachTramOnStreetPoint,312847,367645,N0000022,-6.2570251,54.5445609,,,,active,Lisburn
700000003488,,Lough Road,BusCoachTramOnStreetPoint,313334,370380,N0000022,-6.2484434,54.5690129,,,,active,Lisburn
700000003489,,Aghadolgan Crossroads,BusCoachTramOnStreetPoint,313481,371362,N0000022,-6.2457913,54.5777985,,,,active,Lisburn
700000003490,,Canning Grove,BusCoachTramOnStreetPoint,314961,376121,N0000022,-6.2210517,54.620187,,,,active,Lisburn
700000003491,,Crumlin,BusCoachTramOnStreetPoint,315534,376185,N0000022,-6.2122135,54.6206299,,,,active,Lisburn
700000003492,,Main Street,BusCoachTramOnStreetPoint,315378,376155,N0000022,-6.214594,54.6204033,,,,active,Lisburn
700000003494,,Orchard Road,BusCoachTramOnStreetPoint,315218,376179,N0000022,-6.2170536,54.6206558,,,,active,Lisburn
700000003495,,Ballytromery,BusCoachTramOnStreetPoint,315704,375968,N0000022,-6.2096688,54.6186426,,,,active,Lisburn
700000003496,,Bramble Wood,BusCoachTramOnStreetPoint,315924,375789,N0000022,-6.2063357,54.6169851,,,,active,Lisburn
700000003497,,Glenoak Gardens,BusCoachTramOnStreetPoint,315839,376377,N0000022,-6.2073702,54.6222866,,,,active,Lisburn
700000003498,,Weavers Meadow,BusCoachTramOnStreetPoint,315612,376240,N0000022,-6.2109399,54.6211131,,,,active,Lisburn
700000003499,,Canning Grove,BusCoachTramOnStreetPoint,314919,376089,N0000022,-6.2217185,54.6199107,,,,active,Lisburn
700000003500,,Aghadolgan Crossroads,BusCoachTramOnStreetPoint,313502,371407,N0000022,-6.2454481,54.5781952,,,,active,Lisburn
700000003501,,Lough Road,BusCoachTramOnStreetPoint,313345,370376,N0000022,-6.2482708,54.5689758,,,,active,Lisburn
700000003502,,Crumlin Road,BusCoachTramOnStreetPoint,313173,369587,N0000022,-6.2512418,54.5619284,,,,active,Lisburn
700000003503,,Crumlin Road,BusCoachTramOnStreetPoint,313137,368619,N0000022,-6.2521657,54.5532399,,,,active,Lisburn
700000003504,,The Beeches,BusCoachTramOnStreetPoint,312853,367629,N0000022,-6.2569382,54.5444205,,,,active,Lisburn
700000003505,,Ballinderry Upper,BusCoachTramOnStreetPoint,316239,367094,N0000022,-6.2048979,54.5388434,,,,active,Lisburn
700000003506,,Ballinderry Railway Station,BusCoachTramOnStreetPoint,316325,367626,N0000022,-6.2033123,54.5436023,,,,active,Lisburn
700000003507,,Glenavy Surgery,BusCoachTramOnStreetPoint,315543,372713,N0000022,-6.2133978,54.58946,,,,active,Lisburn
700000003508,,Chestnut Glen,BusCoachTramOnStreetPoint,315490,373030,N0000022,-6.2140929,54.5923141,,,,active,Lisburn
700000003509,,The Beeches,BusCoachTramOnStreetPoint,314924,375491,N0000022,-6.2218839,54.6145439,,,,active,Lisburn
700000003510,,Crumlin High School,BusCoachTramOnStreetPoint,314883,375890,N0000022,-6.2223557,54.6181306,,,,active,Lisburn
700000003511,,Landgarve Manor,BusCoachTramOnStreetPoint,314924,375686,N0000022,-6.221799,54.6162911,,,,active,Lisburn
700000003512,,The Beeches,BusCoachTramOnStreetPoint,314932,375507,N0000022,-6.2217501,54.6146814,,,,active,Lisburn
700000003513,,Glenavy Service Station,BusCoachTramOnStreetPoint,315426,373375,N0000022,-6.214941,54.5954269,,,,active,Lisburn
700000003514,,Chestnut Glen,BusCoachTramOnStreetPoint,315503,372992,N0000022,-6.2139,54.5919771,,,,active,Lisburn
700000003515,,Glenavy Surgery,BusCoachTramOnStreetPoint,315597,372591,N0000022,-6.2126111,54.5883499,,,,active,Lisburn
700000003516,,Ballinderry Railway Station,BusCoachTramOnStreetPoint,316312,367588,N0000022,-6.2035281,54.5432641,,,,active,Lisburn
700000003517,,White Lane,BusCoachTramOnStreetPoint,319075,366133,N0000022,-6.1614466,54.5295589,,,,active,Lisburn
700000003518,,Brookhill Bridge,BusCoachTramOnStreetPoint,319879,366124,N0000022,-6.1490381,54.5292873,,,,active,Lisburn
700000003519,,Brookmount Road,BusCoachTramOnStreetPoint,321476,365294,N0000022,-6.1247266,54.5214567,,,,active,Lisburn
700000003520,,Greerstown Crossroads,BusCoachTramOnStreetPoint,322508,364853,N0000022,-6.1089815,54.5172492,,,,active,Lisburn
700000003521,,Killultagh Road,BusCoachTramOnStreetPoint,320389,368342,N0000022,-6.1402596,54.5490822,,,,active,Lisburn
700000003522,,Glenavy Road,BusCoachTramOnStreetPoint,320354,368477,N0000022,-6.140745,54.5503026,,,,active,Lisburn
700000003523,,Water Works,BusCoachTramOnStreetPoint,320029,369236,N0000022,-6.14545,54.5571997,,,,active,Lisburn
700000003524,,Johnston Park,BusCoachTramOnStreetPoint,315797,372798,N0000022,-6.2094321,54.5901634,,,,active,Lisburn
700000003525,,Johnston Park,BusCoachTramOnStreetPoint,315705,372870,N0000022,-6.2108307,54.5908299,,,,active,Lisburn
700000003526,,Water Works,BusCoachTramOnStreetPoint,320085,369180,N0000022,-6.1446132,54.5566783,,,,active,Lisburn
700000003527,,Glenavy Road,BusCoachTramOnStreetPoint,320342,368549,N0000022,-6.140899,54.5509571,,,,active,Lisburn
700000003528,,Knocknadona,BusCoachTramOnStreetPoint,323397,366336,N0000022,-6.0946418,54.5303485,,,,active,Lisburn
700000003529,,Meeting Street,BusCoachTramOnStreetPoint,315117,360609,N0000022,-6.2247132,54.4808752,,,,active,Lisburn
700000003530,,Meeting Street,BusCoachTramOnStreetPoint,315092,360612,N0000022,-6.2251348,54.4809041,,,,active,Lisburn
700000003531,,Station Road,BusCoachTramOnStreetPoint,335515,382428,N0000027,-5.9001666,54.6717154,,,,active,Newtownabbey
700000003532,,Dillons  Avenue,BusCoachTramOnStreetPoint,335670,382625,N0000027,-5.89767,54.6734404,,,,active,Newtownabbey
700000003533,,Whiteabbey Presbyterian Church,BusCoachTramOnStreetPoint,335965,382991,N0000027,-5.8929288,54.6766462,,,,active,Newtownabbey
700000003534,,Circular Road,BusCoachTramOnStreetPoint,336206,383242,N0000027,-5.8890904,54.678838,,,,active,Newtownabbey
700000003535,,Jordanstown Road,BusCoachTramOnStreetPoint,336623,383672,N0000027,-5.8824229,54.6825825,,,,active,Newtownabbey
700000003536,,Ulster University Jordanstown Entrance,BusCoachTramOnStreetPoint,336784,383811,N0000027,-5.8799134,54.6837854,,,,active,Newtownabbey
700000003537,,Belfast High School,BusCoachTramOnStreetPoint,337154,384119,N0000027,-5.8739857,54.6864567,,,,active,Newtownabbey
700000003538,,Neills Lane,BusCoachTramOnStreetPoint,337379,384320,N0000027,-5.8703984,54.6882018,,,,active,Newtownabbey
700000003539,,Shorelands,BusCoachTramOnStreetPoint,337552,384488,N0000027,-5.8676404,54.6896619,,,,active,Newtownabbey
700000003540,,Lower Greenisland Station Road,BusCoachTramOnStreetPoint,337793,384701,N0000027,-5.8638184,54.6915058,,,,active,Newtownabbey
700000003541,,Fortfield Manor,BusCoachTramOnStreetPoint,338202,385175,N0000027,-5.8572413,54.6956434,,,,active,Newtownabbey
700000003542,,Whinfield Lane,BusCoachTramOnStreetPoint,338471,385420,N0000027,-5.8529686,54.6977775,,,,active,Newtownabbey
700000003543,,Island View,BusCoachTramOnStreetPoint,338685,385684,N0000027,-5.849524,54.7000802,,,,active,Newtownabbey
700000003544,,Seapark,BusCoachTramOnStreetPoint,338928,385983,N0000027,-5.8456205,54.7027,,,,active,Newtownabbey
700000003545,,Trooperslane Road,BusCoachTramOnStreetPoint,339246,386327,N0000027,-5.8405183,54.7057024,,,,active,Newtownabbey
700000003546,,Sloefield Road,BusCoachTramOnStreetPoint,339623,386566,N0000027,-5.8345619,54.7077459,,,,active,Newtownabbey
700000003547,,Ashbourne Manor,BusCoachTramOnStreetPoint,339877,386714,N0000027,-5.8305603,54.7090001,,,,active,Newtownabbey
700000003548,,Shore Retail Park,BusCoachTramOnStreetPoint,340096,386851,N0000027,-5.8270967,54.7101726,,,,active,Newtownabbey
700000003549,,Rhanbuoy Park,BusCoachTramOnStreetPoint,340422,387012,N0000027,-5.8219592,54.711523,,,,active,Newtownabbey
700000003550,,Model Primary School,BusCoachTramOnStreetPoint,340712,387121,N0000027,-5.817405,54.7124256,,,,active,Newtownabbey
700000003551,,Davys Street,BusCoachTramOnStreetPoint,341077,387212,N0000027,-5.8117051,54.7131324,,,,active,Newtownabbey
700000003552,,Carrickfergus Castle,BusCoachTramOnStreetPoint,341262,387275,N0000027,-5.808809,54.713649,,,,active,Newtownabbey
700000003553,,Joymount,BusCoachTramOnStreetPoint,341565,387566,N0000027,-5.80397,54.7161761,,,,active,Newtownabbey
700000003554,,Scotch Quarter,BusCoachTramOnStreetPoint,341946,387826,N0000027,-5.7979361,54.7184028,,,,active,Newtownabbey
700000003555,,Green Street,BusCoachTramOnStreetPoint,342164,387963,N0000027,-5.794489,54.719571,,,,active,Newtownabbey
700000003556,,Downshire Train Station [bus stop],BusCoachTramOnStreetPoint,342328,388106,N0000027,-5.7918762,54.7208084,,,,active,Newtownabbey
700000003557,,Downshire Road,BusCoachTramOnStreetPoint,342616,388319,N0000027,-5.7873061,54.7226389,,,,active,Newtownabbey
700000003558,,St Colmans Church,BusCoachTramOnStreetPoint,342878,388498,N0000027,-5.7831555,54.7241714,,,,active,Newtownabbey
700000003559,,Carrickburn Road,BusCoachTramOnStreetPoint,343077,388653,N0000027,-5.7799934,54.7255062,,,,active,Newtownabbey
700000003560,,Trailcock Road,BusCoachTramOnStreetPoint,343280,388872,N0000027,-5.7767375,54.7274143,,,,active,Newtownabbey
700000003561,,Eden Primary School,BusCoachTramOnStreetPoint,343476,389027,N0000027,-5.7736162,54.7287525,,,,active,Newtownabbey
700000003562,,Orange Hall,BusCoachTramOnStreetPoint,343622,389142,N0000027,-5.7713004,54.7297404,,,,active,Newtownabbey
700000003563,,Larne Road,BusCoachTramOnStreetPoint,344015,389539,N0000027,-5.7650119,54.7331905,,,,active,Newtownabbey
700000003564,,Salt Mines,BusCoachTramOnStreetPoint,344466,389895,N0000027,-5.7578435,54.7362624,,,,active,Newtownabbey
700000003565,,Rawbrae Road,BusCoachTramOnStreetPoint,345458,390801,N0000027,-5.7420019,54.7441095,,,,active,Newtownabbey
700000003566,,74-80 Belfast Road,BusCoachTramOnStreetPoint,346225,390967,N0000027,-5.7300069,54.7453724,,,,active,Newtownabbey
700000003567,,Quay Lane,BusCoachTramOnStreetPoint,346511,391092,N0000027,-5.7255127,54.7464112,,,,active,Newtownabbey
700000003568,,Raphael Road,BusCoachTramOnStreetPoint,347092,391632,N0000027,-5.716231,54.7510861,,,,active,Newtownabbey
700000003569,,Cable Road,BusCoachTramOnStreetPoint,346867,392096,N0000027,-5.7194801,54.7553151,,,,active,Newtownabbey
700000003570,,Brooklands Park,BusCoachTramOnStreetPoint,346793,392484,N0000027,-5.7204278,54.758825,,,,active,Newtownabbey
700000003571,,Old Forde,BusCoachTramOnStreetPoint,347187,392580,N0000027,-5.7142717,54.75957,,,,active,Newtownabbey
700000003572,,Ranseyvn Drive,BusCoachTramOnStreetPoint,347407,392401,N0000027,-5.7109478,54.7578989,,,,active,Newtownabbey
700000003573,,Whitehead Train Station [bus stop],BusCoachTramOnStreetPoint,347521,391901,N0000027,-5.709432,54.7533776,,,,active,Newtownabbey
700000003574,,Ranseyvn Drive,BusCoachTramOnStreetPoint,347449,392350,N0000027,-5.7103226,54.7574279,,,,active,Newtownabbey
700000003575,,Old Forde,BusCoachTramOnStreetPoint,347165,392575,N0000027,-5.7146104,54.7595276,,,,active,Newtownabbey
700000003576,,Brooklands,BusCoachTramOnStreetPoint,346800,392480,N0000027,-5.7203353,54.7587845,,,,active,Newtownabbey
700000003577,,Cable Road,BusCoachTramOnStreetPoint,346902,392016,N0000027,-5.7189798,54.7545909,,,,active,Newtownabbey
700000003578,,Raphael Road,BusCoachTramOnStreetPoint,347108,391625,N0000027,-5.7159873,54.7510182,,,,active,Newtownabbey
700000003579,,74-80 Belfast Road,BusCoachTramOnStreetPoint,346221,390954,N0000027,-5.730083,54.7452581,,,,active,Newtownabbey
700000003580,,Rawbrae Road,BusCoachTramOnStreetPoint,345442,390781,N0000027,-5.7422592,54.7439283,,,,active,Newtownabbey
700000003581,,Larne Road,BusCoachTramOnStreetPoint,343988,389486,N0000027,-5.7654469,54.7327244,,,,active,Newtownabbey
700000003582,,Orange Hall,BusCoachTramOnStreetPoint,343586,389093,N0000027,-5.7718788,54.7293084,,,,active,Newtownabbey
700000003583,,Trailcock Road,BusCoachTramOnStreetPoint,343195,388784,N0000027,-5.7781024,54.7266494,,,,active,Newtownabbey
700000003584,,Carrickburn Road,BusCoachTramOnStreetPoint,343105,388652,N0000027,-5.7795596,54.7254893,,,,active,Newtownabbey
700000003585,,Eden Primary School,BusCoachTramOnStreetPoint,343406,388943,N0000027,-5.7747522,54.7280129,,,,active,Newtownabbey
700000003586,,St Colmans Church,BusCoachTramOnStreetPoint,342872,388465,N0000027,-5.7832647,54.7238768,,,,active,Newtownabbey
700000003587,,Downshire Road,BusCoachTramOnStreetPoint,342604,388294,N0000027,-5.7875091,54.722422,,,,active,Newtownabbey
700000003588,,Downshire Train Station [bus stop],BusCoachTramOnStreetPoint,342344,388084,N0000027,-5.7916389,54.7206064,,,,active,Newtownabbey
700000003589,,12-20 Green Street,BusCoachTramOnStreetPoint,342224,387991,N0000027,-5.7935516,54.7198072,,,,active,Newtownabbey
700000003590,,Scotch Quarter,BusCoachTramOnStreetPoint,341931,387799,N0000027,-5.7981818,54.7181646,,,,active,Newtownabbey
700000003591,,Joymount,BusCoachTramOnStreetPoint,341546,387535,N0000027,-5.8042837,54.7159049,,,,active,Newtownabbey
700000003592,,Carrickfergus Castle,BusCoachTramOnStreetPoint,341277,387265,N0000027,-5.8085811,54.7135579,,,,active,Newtownabbey
700000003593,,Davys Street,BusCoachTramOnStreetPoint,340995,387169,N0000027,-5.8129995,54.7127759,,,,active,Newtownabbey
700000003594,,Model Primary School,BusCoachTramOnStreetPoint,340838,387136,N0000027,-5.8154573,54.7125206,,,,active,Newtownabbey
700000003595,,Rhanbuoy Park,BusCoachTramOnStreetPoint,340398,386989,N0000027,-5.8223408,54.7113228,,,,active,Newtownabbey
700000003596,,Shore Retail Park,BusCoachTramOnStreetPoint,340172,386868,N0000027,-5.825904,54.7103044,,,,active,Newtownabbey
700000003597,,Ashbourne Manor,BusCoachTramOnStreetPoint,339949,386736,N0000027,-5.8294208,54.709182,,,,active,Newtownabbey
700000003598,,Sloefield Road,BusCoachTramOnStreetPoint,339567,386503,N0000027,-5.8354624,54.7071939,,,,active,Newtownabbey
700000003599,,Trooperslane Road,BusCoachTramOnStreetPoint,339244,386288,N0000027,-5.8405766,54.7053484,,,,active,Newtownabbey
700000003600,,Seapark,BusCoachTramOnStreetPoint,338828,385822,N0000027,-5.8472389,54.7012859,,,,active,Newtownabbey
700000003601,,Whinfield Lane,BusCoachTramOnStreetPoint,338468,385392,N0000027,-5.8530219,54.6975196,,,,active,Newtownabbey
700000003602,,Fortfield Manor,BusCoachTramOnStreetPoint,338196,385155,N0000027,-5.8573545,54.6954684,,,,active,Newtownabbey
700000003603,,Russels Cellars,BusCoachTramOnStreetPoint,338006,384983,N0000027,-5.8603769,54.6939809,,,,active,Newtownabbey
700000003604,,Lower Greenisland Station Road,BusCoachTramOnStreetPoint,337754,384691,N0000027,-5.8644209,54.6914272,,,,active,Newtownabbey
700000003605,,Shorelands,BusCoachTramOnStreetPoint,337577,384477,N0000027,-5.8672654,54.689552,,,,active,Newtownabbey
700000003606,,Neills Lane,BusCoachTramOnStreetPoint,337318,384225,N0000027,-5.8713948,54.6873584,,,,active,Newtownabbey
700000003607,,Belfast High School,BusCoachTramOnStreetPoint,337226,384146,N0000027,-5.8728527,54.6866763,,,,active,Newtownabbey
700000003608,,Ulster University Jordanstown Entrance,BusCoachTramOnStreetPoint,336759,383766,N0000027,-5.8803218,54.6833882,,,,active,Newtownabbey
700000003609,,Jordanstown Road,BusCoachTramOnStreetPoint,336542,383557,N0000027,-5.8837324,54.6815783,,,,active,Newtownabbey
700000003610,,Circular Road,BusCoachTramOnStreetPoint,336144,383163,N0000027,-5.8900776,54.6781427,,,,active,Newtownabbey
700000003611,,Dillons  Avenue,BusCoachTramOnStreetPoint,335760,382688,N0000027,-5.8962557,54.6739822,,,,active,Newtownabbey
700000003612,,Station Road,BusCoachTramOnStreetPoint,335512,382381,N0000027,-5.9002267,54.6712999,,,,active,Newtownabbey
700000003613,,Abbey Green,BusCoachTramOnStreetPoint,334308,384241,N0000027,-5.9180324,54.6883143,,,,active,Newtownabbey
700000003614,,Abbey Community College,BusCoachTramOnStreetPoint,334319,384458,N0000027,-5.9177643,54.6902623,,,,active,Newtownabbey
700000003615,,Lisbane  Avenue,BusCoachTramOnStreetPoint,334310,384638,N0000027,-5.9178138,54.6918775,,,,active,Newtownabbey
700000003616,,Monkstown Top Road,BusCoachTramOnStreetPoint,334304,385050,N0000027,-5.9177169,54.6955785,,,,active,Newtownabbey
700000003617,,Oaklands,BusCoachTramOnStreetPoint,334630,385144,N0000027,-5.9126234,54.6963403,,,,active,Newtownabbey
700000003618,,The Brambles,BusCoachTramOnStreetPoint,334761,385168,N0000027,-5.9105891,54.6965151,,,,active,Newtownabbey
700000003619,,98-102 Old Carrick Road,BusCoachTramOnStreetPoint,335387,385404,N0000027,-5.9007679,54.6984642,,,,active,Newtownabbey
700000003620,,Old Carrick Road,BusCoachTramOnStreetPoint,335854,385626,N0000027,-5.8934232,54.7003322,,,,active,Newtownabbey
700000003621,,Farm Lodge,BusCoachTramOnStreetPoint,336139,385685,N0000027,-5.8889821,54.7007859,,,,active,Newtownabbey
700000003622,,34-42 Upper Road,BusCoachTramOnStreetPoint,336351,385733,N0000027,-5.8856737,54.7011595,,,,active,Newtownabbey
700000003623,,Lesley Chase,BusCoachTramOnStreetPoint,336829,385924,N0000027,-5.8781751,54.7027445,,,,active,Newtownabbey
700000003624,,Greenisland Presbyterian Church,BusCoachTramOnStreetPoint,337063,386033,N0000027,-5.8744968,54.7036594,,,,active,Newtownabbey
700000003625,,Downview Road,BusCoachTramOnStreetPoint,337362,386236,N0000027,-5.8697665,54.7054003,,,,active,Newtownabbey
700000003626,,Knockmore Park,BusCoachTramOnStreetPoint,338607,386947,N0000027,-5.8501345,54.7114434,,,,active,Newtownabbey
700000003627,,Upper Road,BusCoachTramOnStreetPoint,339309,388592,N0000027,-5.8384601,54.7260148,,,,active,Newtownabbey
700000003628,,Prospect Road,BusCoachTramOnStreetPoint,339517,389214,N0000027,-5.8349373,54.7315383,,,,active,Newtownabbey
700000003629,,Hillview,BusCoachTramOnStreetPoint,339692,389337,N0000027,-5.8321566,54.7325933,,,,active,Newtownabbey
700000003630,,Meadow Hill,BusCoachTramOnStreetPoint,340047,389496,N0000027,-5.8265858,54.73393,,,,active,Newtownabbey
700000003631,,Windslow Heights,BusCoachTramOnStreetPoint,340226,389536,N0000027,-5.8237841,54.7342341,,,,active,Newtownabbey
700000003632,,Berkeley Road,BusCoachTramOnStreetPoint,340502,389578,N0000027,-5.8194825,54.7345342,,,,active,Newtownabbey
700000003634,,Milebush Corner,BusCoachTramOnStreetPoint,340807,389634,N0000027,-5.8147205,54.7349545,,,,active,Newtownabbey
700000003635,,Red Brae Road,BusCoachTramOnStreetPoint,341043,389689,N0000027,-5.8110367,54.7353794,,,,active,Newtownabbey
700000003636,,Sullatober Road,BusCoachTramOnStreetPoint,341236,389850,N0000027,-5.8079647,54.7367705,,,,active,Newtownabbey
700000003637,,Bradford Heights,BusCoachTramOnStreetPoint,341731,390283,N0000027,-5.8000751,54.7405181,,,,active,Newtownabbey
700000003638,,Copperwood Road,BusCoachTramOnStreetPoint,342057,390514,N0000027,-5.7949048,54.7424997,,,,active,Newtownabbey
700000003639,,Thralcot Link,BusCoachTramOnStreetPoint,342337,390707,N0000027,-5.7904635,54.7441546,,,,active,Newtownabbey
700000003640,,84-92 Marshallstown Road,BusCoachTramOnStreetPoint,343031,390929,N0000027,-5.7795881,54.7459525,,,,active,Newtownabbey
700000003641,,Milltown Cemetery,BusCoachTramOnStreetPoint,344722,392774,N0000027,-5.7524328,54.7620288,,,,active,Newtownabbey
